congress,chamber,icpsr,district_code,state_abbrev,party_code,bioname,d1
110,House,15616,2,MA,D,"NEAL, Richard Edmund",-0.904
110,House,20119,9,MA,D,"LYNCH, Stephen F.",-0.878
110,House,20754,5,MA,D,"TSONGAS, Nicola S. (Niki)",-0.997
110,House,29123,1,MA,D,"OLVER, John Walter",-1.413
110,House,29358,5,MA,D,"MEEHAN, Martin Thomas",-1.09
110,House,29729,3,MA,D,"McGOVERN, James P.",-0.966
110,House,29730,6,MA,D,"TIERNEY, John F.",-0.984
110,House,29731,10,MA,D,"DELAHUNT, Bill",-0.768
110,House,29919,8,MA,D,"CAPUANO, Michael Everett",-0.944
110,House,2605,15,MI,D,"DINGELL, John David, Jr.",-0.699
110,House,10713,14,MI,D,"CONYERS, John, Jr.",-1.641
110,House,14430,5,MI,D,"KILDEE, Dale Edward",-0.799
110,House,15033,12,MI,D,"LEVIN, Sander Martin",-0.878
110,House,15446,6,MI,R,"UPTON, Frederick Stephen",0.503
110,House,20120,8,MI,R,"ROGERS, Mike",0.805
110,House,20331,10,MI,R,"MILLER, Candice S.",0.526
110,House,20332,11,MI,R,"McCOTTER, Thaddeus George",0.623
110,House,20725,7,MI,R,"WALBERG, Tim",1.249
110,House,29124,4,MI,R,"CAMP, David Lee",1.009
110,House,29360,1,MI,D,"STUPAK, Bart T.",-0.191
110,House,29361,2,MI,R,"HOEKSTRA, Peter",1.108
110,House,29362,3,MI,R,"EHLERS, Vernon James",0.386
110,House,29365,9,MI,R,"KNOLLENBERG, Joseph",0.714
110,House,29733,13,MI,D,"KILPATRICK, Carolyn Cheeks",-0.878
110,House,14265,8,MN,D,"OBERSTAR, James Louis",-0.704
110,House,20122,4,MN,D,"McCOLLUM, Betty",-0.879
110,House,20333,2,MN,R,"KLINE, John",1.277
110,House,20726,1,MN,D,"WALZ, Tim",-0.516
110,House,20727,5,MN,D,"ELLISON, Keith",-0.852
110,House,20728,6,MN,R,"BACHMANN, Michele",1.285
110,House,29126,3,MN,R,"RAMSTAD, James (Jim)",0.277
110,House,29127,7,MN,D,"PETERSON, Collin Clark",-0.088
110,House,15637,4,MS,D,"TAYLOR, Gary Eugene (Gene)",-0.234
110,House,20761,1,MS,D,"CHILDERS, Travis W.",-0.717
110,House,29368,2,MS,D,"THOMPSON, Bennie",-1.188
110,House,29534,1,MS,R,"WICKER, Roger F.",0.856
110,House,29734,3,MS,R,"PICKERING, Charles W. (Chip), Jr.",0.794
110,House,14451,4,MO,D,"SKELTON, Isaac Newton, IV (Ike)",-0.504
110,House,20123,2,MO,R,"AKIN, W. Todd",1.482
110,House,20124,6,MO,R,"GRAVES, Samuel",0.872
110,House,20147,1,MO,D,"CLAY, William Lacy, Jr.",-1.114
110,House,20516,3,MO,D,"CARNAHAN, Russ",-0.935
110,House,20517,5,MO,D,"CLEAVER, Emanuel, II",-0.901
110,House,29735,7,MO,R,"BLUNT, Roy",1.364
110,House,29736,8,MO,R,"EMERSON, Jo Ann",0.752
110,House,29737,9,MO,R,"HULSHOF, Kenny",0.942
110,House,20125,1,MT,R,"REHBERG, Denny",0.716
110,House,20518,1,NE,R,"FORTENBERRY, Jeff",0.463
110,House,20729,3,NE,R,"SMITH, Adrian",1.019
110,House,29921,2,NE,R,"TERRY, Lee Raymond",0.733
110,House,20334,3,NV,R,"PORTER, Jon C.",0.489
110,House,20730,2,NV,R,"HELLER, Dean",0.914
110,House,29922,1,NV,D,"BERKLEY, Shelley",-1.093
110,House,20731,1,NH,D,"SHEA-PORTER, Carol",-1.142
110,House,20732,2,NH,D,"HODES, Paul",-0.813
110,House,14863,4,NJ,R,"SMITH, Christopher Henry",0.204
110,House,15112,3,NJ,R,"SAXTON, Hugh James",0.332
110,House,15454,6,NJ,D,"PALLONE, Frank, Jr.",-1.019
110,House,15619,10,NJ,D,"PAYNE, Donald Milford",-1.675
110,House,20127,7,NJ,R,"FERGUSON, Michael",0.262
110,House,20336,5,NJ,R,"GARRETT, Scott",1.547
110,House,20542,13,NJ,D,"SIRES, Albio",-1.071
110,House,29132,1,NJ,D,"ANDREWS, Robert Ernest",-0.819
110,House,29539,2,NJ,R,"LoBIONDO, Frank A.",0.225
110,House,29541,11,NJ,R,"FRELINGHUYSEN, Rodney P.",0.477
110,House,29741,8,NJ,D,"PASCRELL, William J., Jr.",-0.753
110,House,29742,9,NJ,D,"ROTHMAN, Steven",-1.049
110,House,29923,12,NJ,D,"HOLT, Rush",-1.114
110,House,20337,2,NM,R,"PEARCE, Stevan",0.795
110,House,29779,1,NM,R,"WILSON, Heather",0.681
110,House,29924,3,NM,D,"UDALL, Thomas (Tom)",-0.944
110,House,13035,15,NY,D,"RANGEL, Charles B.",-1.329
110,House,15000,5,NY,D,"ACKERMAN, Gary Leonard",-1.036
110,House,15072,10,NY,D,"TOWNS, Edolphus",-1.364
110,House,15444,28,NY,D,"SLAUGHTER, Louise McIntosh",-1.388
110,House,15603,17,NY,D,"ENGEL, Eliot Lance",-0.957
110,House,15612,18,NY,D,"LOWEY, Nita M.",-0.807
110,House,15614,21,NY,D,"McNULTY, Michael Robert",-0.916
110,House,15630,25,NY,R,"WALSH, James T.",0.387
110,House,20129,2,NY,D,"ISRAEL, Steve",-0.787
110,House,20338,1,NY,D,"BISHOP, Timothy H.",-1.193
110,House,20519,27,NY,D,"HIGGINS, Brian",-0.771
110,House,20520,29,NY,R,"KUHL, John R. (Randy), Jr.",0.581
110,House,20733,11,NY,D,"CLARKE, Yvette Diane",-1.309
110,House,20734,19,NY,D,"HALL, John",-0.188
110,House,20735,20,NY,D,"GILLIBRAND, Kirsten",-0.188
110,House,20736,24,NY,D,"ARCURI, Michael",-1.285
110,House,29134,16,NY,D,"SERRANO, José E.",-1.266
110,House,29375,3,NY,R,"KING, Peter T.",0.742
110,House,29377,8,NY,D,"NADLER, Jerrold Lewis",-1.006
110,House,29378,12,NY,D,"VELÁZQUEZ, Nydia M.",-1.77
110,House,29379,14,NY,D,"MALONEY, Carolyn Bosher",-0.781
110,House,29380,22,NY,D,"HINCHEY, Maurice Dunlea",-1.194
110,House,29744,4,NY,D,"McCARTHY, Carolyn",-0.803
110,House,29773,13,NY,R,"FOSSELLA, Vito John",0.749
110,House,29776,6,NY,D,"MEEKS, Gregory W.",-0.668
110,House,29925,7,NY,D,"CROWLEY, Joseph",-1.583
110,House,29926,9,NY,D,"WEINER, Anthony D.",-1.357
110,House,29928,26,NY,R,"REYNOLDS, Thomas M.",0.696
110,House,39316,23,NY,R,"McHUGH, John Michael",0.509
110,House,15092,6,NC,R,"COBLE, Howard",1.307
110,House,15438,4,NC,D,"PRICE, David Eugene",-0.856
110,House,20340,1,NC,D,"BUTTERFIELD, George Kenneth, Jr. (G.K.)",-0.85
110,House,20341,13,NC,D,"MILLER, Brad",-0.827
110,House,20521,5,NC,R,"FOXX, Virginia Ann",1.724
110,House,20522,10,NC,R,"McHENRY, Patrick T.",1.231
110,House,20737,11,NC,D,"SHULER, Heath",-0.174
110,House,29383,12,NC,D,"WATT, Melvin L.",-1.379
110,House,29546,3,NC,R,"JONES, Walter Beaman, Jr.",0.706
110,House,29549,9,NC,R,"MYRICK, Sue",1.231
110,House,29745,2,NC,D,"ETHERIDGE, Bobby R.",-0.878
110,House,29746,7,NC,D,"McINTYRE, Mike",-0.171
110,House,29929,8,NC,R,"HAYES, Robert (Robin)",0.712
110,House,29384,1,ND,D,"POMEROY, Earl Ralph, III",-0.471
110,House,14045,16,OH,R,"REGULA, Ralph Straus",0.572
110,House,15029,9,OH,D,"KAPTUR, Marcia Carolyn (Marcy)",-0.248
110,House,15604,5,OH,R,"GILLMOR, Paul Eugene",0.573
110,House,20130,12,OH,R,"TIBERI, Patrick (Pat)",0.724
110,House,20342,3,OH,R,"TURNER, Michael R.",0.51
110,House,20343,17,OH,D,"RYAN, Timothy J.",-0.855
110,House,20540,2,OH,R,"SCHMIDT, Jean",0.699
110,House,20738,4,OH,R,"JORDAN, Jim",1.541
110,House,20739,6,OH,D,"WILSON, Charlie",-0.784
110,House,20740,13,OH,D,"SUTTON, Betty",-0.79
110,House,20741,18,OH,D,"SPACE, Zack",-0.222
110,House,20755,5,OH,R,"LATTA, Robert E.",1.124
110,House,29136,7,OH,R,"HOBSON, David Lee",0.554
110,House,29137,8,OH,R,"BOEHNER, John Andrew",1.236
110,House,29390,15,OH,R,"PRYCE, Deborah D.",0.705
110,House,29550,1,OH,R,"CHABOT, Steve",0.789
110,House,29553,14,OH,R,"LaTOURETTE, Steven C.",0.403
110,House,29748,10,OH,D,"KUCINICH, Dennis",-1.532
110,House,29930,11,OH,D,"JONES, Stephanie Tubbs",-1.665
110,House,20131,1,OK,R,"SULLIVAN, John",1.284
110,House,20344,4,OK,R,"COLE, Tom",0.858
110,House,20523,2,OK,D,"BOREN, Daniel David",0.017
110,House,20742,5,OK,R,"FALLIN, Mary",1.074
110,House,29393,3,OK,R,"LUCAS, Frank D.",0.927
110,House,15410,4,OR,D,"DeFAZIO, Peter Anthony",-0.92
110,House,29588,3,OR,D,"BLUMENAUER, Earl",-1.313
110,House,29750,5,OR,D,"HOOLEY, Darlene",-0.844
110,House,29931,1,OR,D,"WU, David",-0.881
110,House,29932,2,OR,R,"WALDEN, Greg",0.821
110,House,14072,12,PA,D,"MURTHA, John Patrick, Jr.",-0.257
110,House,15104,11,PA,D,"KANJORSKI, Paul E.",-0.244
110,House,20134,9,PA,R,"SHUSTER, William (Bill)",0.941
110,House,20135,19,PA,R,"PLATTS, Todd",0.407
110,House,20345,6,PA,R,"GERLACH, Jim",0.408
110,House,20346,18,PA,R,"MURPHY, Timothy",0.544
110,House,20525,13,PA,D,"SCHWARTZ, Allyson Y.",-0.902
110,House,20526,15,PA,R,"DENT, Charles W.",0.443
110,House,20743,4,PA,D,"ALTMIRE, Jason",-0.103
110,House,20744,7,PA,D,"SESTAK, Joe",-0.868
110,House,20745,8,PA,D,"MURPHY, Patrick",-0.551
110,House,20746,10,PA,D,"CARNEY, Chris",-0.168
110,House,29396,17,PA,D,"HOLDEN, Thomas Timothy (Tim)",-0.193
110,House,29559,2,PA,D,"FATTAH, Chaka",-0.834
110,House,29561,14,PA,D,"DOYLE, Michael F.",-0.843
110,House,29563,3,PA,R,"ENGLISH, Philip Sheridan",0.405
110,House,29751,5,PA,R,"PETERSON, John",0.888
110,House,29752,16,PA,R,"PITTS, Joseph R.",1.347
110,House,29777,1,PA,D,"BRADY, Robert A.",-0.81
110,House,20766,1,PR,R,"FORTUÑO, Luis G.",0.63
110,House,20136,2,RI,D,"LANGEVIN, James",-0.895
110,House,29564,1,RI,D,"KENNEDY, Patrick Joseph",-0.826
110,House,15064,5,SC,D,"SPRATT, John McKee, Jr.",-0.54
110,House,20137,1,SC,R,"BROWN, Henry Edward, Jr.",0.917
110,House,20138,2,SC,R,"WILSON, Addison Graves (Joe)",1.215
110,House,20347,3,SC,R,"BARRETT, James Gresham",1.058
110,House,39300,4,SC,R,"INGLIS, Robert Durden",0.916
110,House,39301,6,SC,D,"CLYBURN, James Enos",-1.341
110,House,20349,1,SD,D,"HERSETH SANDLIN, Stephanie",-0.137
110,House,15019,5,TN,D,"COOPER, James Hayes Shofner",-0.167
110,House,15100,6,TN,D,"GORDON, Barton Jennings",-0.105
110,House,15455,2,TN,R,"DUNCAN, John J., Jr.",1.201
110,House,15628,8,TN,D,"TANNER, John S.",-0.477
110,House,20350,4,TN,D,"DAVIS, Lincoln",-0.127
110,House,20351,7,TN,R,"BLACKBURN, Marsha",1.429
110,House,20747,1,TN,R,"DAVIS, David",1.341
110,House,20748,9,TN,D,"COHEN, Stephen",-0.927
110,House,29567,3,TN,R,"WAMP, Zachary Paul",1.066
110,House,14290,14,TX,R,"PAUL, Ronald Ernest",1.724
110,House,15049,27,TX,D,"ORTIZ, Solomon P.",-0.756
110,House,15085,6,TX,R,"BARTON, Joe Linus",1.364
110,House,15445,21,TX,R,"SMITH, Lamar Seeligson",0.89
110,House,20139,7,TX,R,"CULBERSON, John",1.293
110,House,20352,5,TX,R,"HENSARLING, Jeb",1.621
110,House,20353,19,TX,R,"NEUGEBAUER, Randy",1.566
110,House,20355,26,TX,R,"BURGESS, Michael C.",1.342
110,House,20356,31,TX,R,"CARTER, John R.",1.287
110,House,20527,1,TX,R,"GOHMERT, Louie",1.273
110,House,20528,2,TX,R,"POE, Ted",1.615
110,House,20529,9,TX,D,"GREEN, Al",-0.492
110,House,20530,10,TX,R,"McCAUL, Michael T.",0.875
110,House,20531,11,TX,R,"CONAWAY, K. Michael",1.778
110,House,20532,24,TX,R,"MARCHANT, Kenny",1.533
110,House,20533,28,TX,D,"CUELLAR, Henry",-0.525
110,House,29143,3,TX,R,"JOHNSON, Sam",1.352
110,House,29144,17,TX,D,"EDWARDS, Thomas Chester (Chet)",-0.464
110,House,29571,25,TX,D,"DOGGETT, Lloyd Alton, II",-1.769
110,House,29572,13,TX,R,"THORNBERRY, William McClellan (Mac)",1.469
110,House,29573,18,TX,D,"JACKSON LEE, Sheila",-0.991
110,House,29759,32,TX,R,"SESSIONS, Pete",1.442
110,House,29760,8,TX,R,"BRADY, Kevin Patrick",1.268
110,House,29761,22,TX,D,"LAMPSON, Nicholas V.",0.133
110,House,29762,12,TX,R,"GRANGER, Kay",0.993
110,House,29763,15,TX,D,"HINOJOSA, Rubén",-0.816
110,House,29764,16,TX,D,"REYES, Silvestre",-0.481
110,House,29771,23,TX,D,"RODRIGUEZ, Ciro D.",-0.189
110,House,29943,20,TX,D,"GONZALEZ, Charles A.",-0.626
110,House,39304,29,TX,D,"GREEN, Raymond Eugene (Gene)",-0.206
110,House,39305,30,TX,D,"JOHNSON, Eddie Bernice",-1.611
110,House,94828,4,TX,R,"HALL, Ralph Moody",1.102
110,House,20140,2,UT,D,"MATHESON, James David (Jim)",0.077
110,House,20357,1,UT,R,"BISHOP, Robert (Rob)",1.18
110,House,29766,3,UT,R,"CANNON, Christopher B.",1.561
110,House,20750,1,VT,D,"WELCH, Peter",-0.88
110,House,20765,1,VI,D,"CHRISTENSEN, Donna Marie",-1.146
110,House,14869,10,VA,R,"WOLF, Frank Rudolph",0.524
110,House,15010,9,VA,D,"BOUCHER, Frederick C.",-0.876
110,House,20141,1,VA,R,"DAVIS, Jo Ann",0.902
110,House,20143,4,VA,R,"FORBES, J. Randy",0.914
110,House,20144,7,VA,R,"CANTOR, Eric",1.403
110,House,20534,2,VA,R,"DRAKE, Thelma D.",0.919
110,House,20756,1,VA,R,"WITTMAN, Robert J.",0.865
110,House,29149,8,VA,D,"MORAN, James P.",-1.416
110,House,29576,11,VA,R,"DAVIS, Thomas M., III",0.442
110,House,39307,3,VA,D,"SCOTT, Robert C.",-1.321
110,House,39308,6,VA,R,"GOODLATTE, Robert William",1.074
110,House,89767,5,VA,R,"GOODE, Virgil H., Jr.",1.629
110,House,14413,6,WA,D,"DICKS, Norman DeValois",-0.863
110,House,15613,7,WA,D,"McDERMOTT, James A.",-1.057
110,House,20145,2,WA,D,"LARSEN, Richard Ray (Rick)",-0.49
110,House,20535,5,WA,R,"McMORRIS RODGERS, Cathy",0.734
110,House,20536,8,WA,R,"REICHERT, David G.",0.3
110,House,29580,4,WA,R,"HASTINGS, Richard Norman (Doc)",1.06
110,House,29768,9,WA,D,"SMITH, Adam",-0.825
110,House,29937,1,WA,D,"INSLEE, Jay Robert",-0.828
110,House,29938,3,WA,D,"BAIRD, Brian",-0.761
110,House,14448,3,WV,D,"RAHALL, Nick Joe, II",-0.87
110,House,15083,1,WV,D,"MOLLOHAN, Alan Bowlby",-0.269
110,House,20146,2,WV,R,"CAPITO, Shelley Moore",0.569
110,House,12036,7,WI,D,"OBEY, David Ross",-0.109
110,House,14657,5,WI,R,"SENSENBRENNER, Frank James, Jr.",1.355
110,House,14675,6,WI,R,"PETRI, Thomas Evert",0.528
110,House,20537,4,WI,D,"MOORE, Gwendolynne S. (Gwen)",-1.384
110,House,20751,8,WI,D,"KAGEN, Steven",-0.177
110,House,29769,3,WI,D,"KIND, Ron",-0.483
110,House,29939,1,WI,R,"RYAN, Paul D.",0.999
110,House,29940,2,WI,D,"BALDWIN, Tammy",-1.16
110,House,29584,1,WY,R,"CUBIN, Barbara L.",1.182
111,House,20300,1,AL,R,"BONNER, Jr., Josiah Robins (Jo)",1.038
111,House,20301,3,AL,R,"ROGERS, Mike Dennis",0.907
111,House,20302,7,AL,D,"DAVIS, Artur",-1.099
111,House,20900,2,AL,D,"BRIGHT, Bobby Neal, Sr.",0.312
111,House,20901,5,AL,D,"GRIFFITH, Parker",0.226
111,House,29301,6,AL,R,"BACHUS, Spencer T., III",0.969
111,House,29701,4,AL,R,"ADERHOLT, Robert",0.931
111,House,90901,5,AL,R,"GRIFFITH, Parker",1.086
111,House,14066,1,AK,R,"YOUNG, Donald Edwin",1.191
111,House,29401,1,AS,D,"FALEOMAVAEGA, Eni F. H.",-0.848
111,House,20100,6,AZ,R,"FLAKE, Jeff",1.922
111,House,20304,2,AZ,R,"FRANKS, Trent",2.151
111,House,20305,7,AZ,D,"GRIJALVA, Raúl M.",-0.378
111,House,20700,5,AZ,D,"MITCHELL, Harry E.",0.092
111,House,20701,8,AZ,D,"GIFFORDS, Gabrielle",-0.165
111,House,20902,1,AZ,D,"KIRKPATRICK, Ann",0.116
111,House,29101,4,AZ,D,"PASTOR, Ed",-1.184
111,House,29501,3,AZ,R,"SHADEGG, John B.",2.102
111,House,20101,3,AR,R,"BOOZMAN, John",1.112
111,House,20102,4,AR,D,"ROSS, Michael Avery",0.057
111,House,29702,1,AR,D,"BERRY, Robert Marion",-0.052
111,House,29703,2,AR,D,"SNYDER, Victor F.",-1.068
111,House,14053,13,CA,D,"STARK, Fortney Hillman (Pete), Jr.",-1.204
111,House,14256,7,CA,D,"MILLER, George",-0.922
111,House,14280,30,CA,D,"WAXMAN, Henry Arnold",-1.05
111,House,14644,41,CA,R,"LEWIS, Charles Jeremy (Jerry)",0.95
111,House,14647,3,CA,R,"LUNGREN, Daniel Edward",0.915
111,House,14813,26,CA,R,"DREIER, David Timothy",0.896
111,House,15005,28,CA,D,"BERMAN, Howard Lawrence",-1.026
111,House,15413,24,CA,R,"GALLEGLY, Elton W.",0.722
111,House,15420,2,CA,R,"HERGER, Walter William (Wally)",1.561
111,House,15448,8,CA,D,"PELOSI, Nancy",0.056
111,House,15621,46,CA,R,"ROHRABACHER, Dana",1.149
111,House,20103,15,CA,D,"HONDA, Mike",-1.125
111,House,20104,29,CA,D,"SCHIFF, Adam",-0.988
111,House,20105,32,CA,D,"SOLIS, Hilda L.",0.008
111,House,20106,33,CA,D,"WATSON, Diane Edith",-1.138
111,House,20107,49,CA,R,"ISSA, Darrell",1.414
111,House,20108,53,CA,D,"DAVIS, Susan A.",-1.049
111,House,20306,18,CA,D,"CARDOZA, Dennis A.",0.005
111,House,20307,21,CA,R,"NUNES, Devin",0.802
111,House,20310,39,CA,D,"SÁNCHEZ, Linda T.",-1.065
111,House,20501,20,CA,D,"COSTA, Jim",0.191
111,House,20538,5,CA,D,"MATSUI, Doris",-1.035
111,House,20539,48,CA,R,"CAMPBELL, John (of California)",1.033
111,House,20702,11,CA,D,"McNERNEY, Jerry",-0.093
111,House,20703,22,CA,R,"MCCARTHY, Kevin",1.1
111,House,20752,37,CA,D,"RICHARDSON, Laura",-0.96
111,House,20762,12,CA,D,"SPEIER, Karen Lorraine Jacqueline (Jackie)",-1.072
111,House,20903,4,CA,R,"McCLINTOCK, Tom",1.76
111,House,20955,32,CA,D,"CHU, Judy",-1.144
111,House,20958,10,CA,D,"GARAMENDI, John",-1.05
111,House,20963,52,CA,R,"HUNTER, Duncan Duane",1.575
111,House,29106,35,CA,D,"WATERS, Maxine",-0.92
111,House,29309,6,CA,D,"WOOLSEY, Lynn C.",-0.886
111,House,29312,14,CA,D,"ESHOO, Anna Georges",-1.093
111,House,29313,17,CA,D,"FARR, Sam",-1.273
111,House,29315,25,CA,R,"McKEON, Howard P. (Buck)",0.905
111,House,29316,31,CA,D,"BECERRA, Xavier",-1.133
111,House,29317,34,CA,D,"ROYBAL-ALLARD, Lucille",-0.984
111,House,29318,36,CA,D,"HARMAN, Jane L.",-1.033
111,House,29321,40,CA,R,"ROYCE, Edward Randall",1.144
111,House,29323,44,CA,R,"CALVERT, Ken",0.777
111,House,29325,51,CA,D,"FILNER, Bob",-1.244
111,House,29504,16,CA,D,"LOFGREN, Zoe",-1.015
111,House,29505,19,CA,R,"RADANOVICH, George P.",1.141
111,House,29508,50,CA,R,"BILBRAY, Brian P.",0.689
111,House,29705,10,CA,D,"TAUSCHER, Ellen O'Kane",-0.576
111,House,29707,27,CA,D,"SHERMAN, Brad",-1.198
111,House,29709,47,CA,D,"SANCHEZ, Loretta",-0.475
111,House,29774,23,CA,D,"CAPPS, Lois",-0.989
111,House,29775,45,CA,R,"BONO, Mary",0.58
111,House,29778,9,CA,D,"LEE, Barbara",-1.197
111,House,29901,1,CA,D,"THOMPSON, Michael",-1.017
111,House,29903,38,CA,D,"NAPOLITANO, Grace Flores",-1.291
111,House,29905,42,CA,R,"MILLER, Gary G.",1.127
111,House,29942,43,CA,D,"BACA, Joe",-0.386
111,House,20502,3,CO,D,"SALAZAR, John",0.054
111,House,20704,5,CO,R,"LAMBORN, Doug",1.88
111,House,20705,7,CO,D,"PERLMUTTER, Ed",-1.028
111,House,20904,2,CO,D,"POLIS, Jared",-0.554
111,House,20905,4,CO,D,"MARKEY, Betsy",0.049
111,House,20906,6,CO,R,"COFFMAN, Mike",1.573
111,House,29710,1,CO,D,"DeGETTE, Diana",-1.045
111,House,20706,2,CT,D,"COURTNEY, Joe",-1.074
111,House,20707,5,CT,D,"MURPHY, Christopher",-1.152
111,House,20907,4,CT,D,"HIMES, James A.",-0.24
111,House,29109,3,CT,D,"DeLAURO, Rosa L.",-1.099
111,House,29908,1,CT,D,"LARSON, John B.",-1.129
111,House,29327,1,DE,R,"CASTLE, Michael Newbold",0.49
111,House,21993,0,DC,D,"NORTON, Eleanor Holmes",-0.639
111,House,13047,10,FL,R,"YOUNG, Charles William (Bill)",0.494
111,House,15627,6,FL,R,"STEARNS, Clifford Bundy",1.499
111,House,15634,18,FL,R,"ROS-LEHTINEN, Ileana",0.506
111,House,20110,1,FL,R,"MILLER, Jefferson B. (Jeff)",1.661
111,House,20111,4,FL,R,"CRENSHAW, Ander",0.681
111,House,20113,12,FL,R,"PUTNAM, Adam",0.676
111,House,20313,5,FL,R,"BROWN-WAITE, Virginia (Ginny)",0.857
111,House,20316,25,FL,R,"DIAZ-BALART, Mario",0.531
111,House,20358,17,FL,D,"MEEK, Kendrick B.",-1.046
111,House,20503,14,FL,R,"MACK, Connie, IV",1.074
111,House,20504,20,FL,D,"WASSERMAN SCHULTZ, Debbie",-1.094
111,House,20708,11,FL,D,"CASTOR, Kathy",-1.093
111,House,20709,13,FL,R,"BUCHANAN, Vernon G.",0.556
111,House,20711,22,FL,D,"KLEIN, Ron",-1.049
111,House,20758,9,FL,R,"BILIRAKIS, Gus",0.665
111,House,20908,8,FL,D,"GRAYSON, Alan",-1.164
111,House,20909,15,FL,R,"POSEY, Bill",0.792
111,House,20910,16,FL,R,"ROONEY, Thomas J.",0.89
111,House,20911,24,FL,D,"KOSMAS, Suzanne M.",-0.486
111,House,20959,19,FL,D,"DEUTCH, Theodore E. (Ted)",-0.815
111,House,29328,3,FL,D,"BROWN, Corrine",-1.055
111,House,29331,7,FL,R,"MICA, John L.",0.803
111,House,29336,21,FL,R,"DIAZ-BALART, Lincoln",0.547
111,House,29337,23,FL,D,"HASTINGS, Alcee Lamar",-1.337
111,House,29713,2,FL,D,"BOYD, F. Allen, Jr.",-0.289
111,House,29715,19,FL,D,"WEXLER, Robert",-1.045
111,House,15431,5,GA,D,"LEWIS, John R.",-1.066
111,House,20317,8,GA,D,"MARSHALL, Jim",0.092
111,House,20319,11,GA,R,"GINGREY, Phil",1.357
111,House,20321,13,GA,D,"SCOTT, David",-1.11
111,House,20505,6,GA,R,"PRICE, Tom",1.181
111,House,20506,3,GA,R,"WESTMORELAND, Lynn A.",1.842
111,House,20507,12,GA,D,"BARROW, John",-0.006
111,House,20712,4,GA,D,"JOHNSON, Hank",-0.481
111,House,20753,10,GA,R,"BROUN, Paul C., Jr.",1.709
111,House,20962,9,GA,R,"GRAVES, Tom",1.28
111,House,29338,1,GA,R,"KINGSTON, Jack",1.383
111,House,29339,2,GA,D,"BISHOP, Sanford Dixon, Jr.",-1.066
111,House,29341,7,GA,R,"LINDER, John Elmer",1.588
111,House,99342,9,GA,R,"DEAL, John Nathan",1.068
111,House,20764,1,GU,D,"BORDALLO, Madeleine",-0.826
111,House,15245,1,HI,D,"ABERCROMBIE, Neil",-1.103
111,House,20713,2,HI,D,"HIRONO, Mazie",-1.058
111,House,20961,1,HI,R,"DJOU, Charles",-0.728
111,House,20912,1,ID,D,"MINNICK, Walt",0.321
111,House,29910,2,ID,R,"SIMPSON, Michael K.",0.846
111,House,15453,12,IL,D,"COSTELLO, Jerry Francis",-0.397
111,House,20115,10,IL,R,"KIRK, Mark Steven",0.431
111,House,20116,15,IL,R,"JOHNSON, Timothy V.",0.385
111,House,20508,3,IL,D,"LIPINSKI, Daniel",-0.995
111,House,20509,8,IL,D,"BEAN, Melissa L.",-0.079
111,House,20715,6,IL,R,"ROSKAM, Peter",0.871
111,House,20716,17,IL,D,"HARE, Phil",-0.054
111,House,20749,14,IL,D,"FOSTER, Bill",-0.032
111,House,20913,11,IL,D,"HALVORSON, Deborah L.",0.057
111,House,20914,18,IL,R,"SCHOCK, Aaron",0.836
111,House,20954,5,IL,D,"QUIGLEY, Mike",-1.13
111,House,29346,1,IL,D,"RUSH, Bobby L.",-0.952
111,House,29348,4,IL,D,"GUTIÉRREZ, Luis V.",-1.139
111,House,29349,16,IL,R,"MANZULLO, Donald A.",1.101
111,House,29585,2,IL,D,"JACKSON, Jesse L., Jr.",-1.009
111,House,29717,7,IL,D,"DAVIS, Danny K.",-0.988
111,House,29718,19,IL,R,"SHIMKUS, John M.",1.335
111,House,29911,9,IL,D,"SCHAKOWSKY, Janice D.",-1.057
111,House,29912,13,IL,R,"BIGGERT, Judy Borg",0.503
111,House,15014,5,IN,R,"BURTON, Danny Lee",1.372
111,House,15124,1,IN,D,"VISCLOSKY, Peter",-1.067
111,House,20117,6,IN,R,"PENCE, Mike",1.998
111,House,20717,2,IN,D,"DONNELLY, Joe",0.085
111,House,20718,8,IN,D,"ELLSWORTH, Brad",0.129
111,House,20757,7,IN,D,"CARSON, André",-1.087
111,House,21100,3,IN,R,"STUTZMAN, Marlin",1.22
111,House,29350,4,IN,R,"BUYER, Stephen Earle",1.256
111,House,29519,3,IN,R,"SOUDER, Mark Edward",1.044
111,House,29914,9,IN,D,"HILL, Baron P.",0.169
111,House,20325,5,IA,R,"KING, Steve",1.617
111,House,20719,1,IA,D,"BRALEY, Bruce",-1.152
111,House,20720,2,IA,D,"LOEBSACK, Dave",-1.123
111,House,29522,4,IA,R,"LATHAM, Thomas",0.911
111,House,29721,3,IA,D,"BOSWELL, Leonard L.",-0.025
111,House,20915,2,KS,R,"JENKINS, Lynn",1.061
111,House,29524,4,KS,R,"TIAHRT, Todd",1.26
111,House,29722,1,KS,R,"MORAN, Jerry",1.481
111,House,29915,3,KS,D,"MOORE, Dennis",0.06
111,House,14854,5,KY,R,"ROGERS, Harold Dallas (Hal)",0.879
111,House,20326,6,KY,D,"CHANDLER, A. B. (Ben)",-1.088
111,House,20511,4,KY,R,"DAVIS, Geoffrey C. (Geoff)",1.063
111,House,20723,3,KY,D,"YARMUTH, John",-1.159
111,House,20916,2,KY,R,"GUTHRIE, Brett",0.934
