last_name,first_name,congress,state,d1,chamber,icpsr,district_code,party_code,bioguide_id
BROUN,Paul,111,GA,0,House,20753,10,200,B001262
BROUN,Paul,112,GA,6,House,20753,10,200,B001262
BROUN,Paul,113,GA,8.5,House,20753,10,200,B001262
BROWDER,John,101,AL,71.5,House,15632,3,100,B000897
BROWDER,John,102,AL,41,House,15632,3,100,B000897
BROWDER,John,103,AL,43.5,House,15632,3,100,B000897
BROWDER,John,104,AL,34.5,House,15632,3,100,B000897
BROWN,Anthony,115,MD,100,House,21707,4,100,B001304
BROWN,Clarence,92,OH,31,House,10786,7,200,B000910
BROWN,Clarence,93,OH,33.5,House,10786,7,200,B000910
BROWN,Clarence,94,OH,22,House,10786,7,200,B000910
BROWN,Clarence,95,OH,20,House,10786,7,200,B000910
BROWN,Clarence,96,OH,15,House,10786,7,200,B000910
BROWN,Clarence,97,OH,11,House,10786,7,200,B000910
BROWN,Corrine,103,FL,80,House,29328,3,100,B000911
BROWN,Corrine,104,FL,85,House,29328,3,100,B000911
BROWN,Corrine,105,FL,79,House,29328,3,100,B000911
BROWN,Corrine,106,FL,79.5,House,29328,3,100,B000911
BROWN,Corrine,107,FL,71,House,29328,3,100,B000911
BROWN,Corrine,108,FL,95,House,29328,3,100,B000911
BROWN,Corrine,109,FL,93,House,29328,3,100,B000911
BROWN,Corrine,110,FL,85,House,29328,3,100,B000911
BROWN,Corrine,111,FL,96.5,House,29328,3,100,B000911
BROWN,Corrine,112,FL,85.5,House,29328,3,100,B000911
BROWN,Corrine,113,FL,91,House,29328,5,100,B000911
BROWN,Corrine,114,FL,92,House,29328,5,100,B000911
BROWN,Garry,92,MI,62,House,11006,3,200,B000917
BROWN,Garry,93,MI,44,House,11006,3,200,B000917
BROWN,Garry,94,MI,27.5,House,11006,3,200,B000917
BROWN,Garry,95,MI,47,House,11006,3,200,B000917
BROWN,George,93,CA,80,House,10573,38,100,B000918
BROWN,George,94,CA,68.5,House,10573,36,100,B000918
BROWN,George,95,CA,67,House,10573,36,100,B000918
BROWN,George,96,CA,76.5,House,10573,36,100,B000918
BROWN,George,97,CA,69,House,10573,36,100,B000918
BROWN,George,97,CO,37.5,House,14803,4,200,B000919
BROWN,George,98,CA,83,House,10573,36,100,B000918
BROWN,George,98,CO,25,House,14803,4,200,B000919
BROWN,George,99,CA,57,House,10573,36,100,B000918
BROWN,George,99,CO,14,House,14803,4,200,B000919
BROWN,George,100,CA,75,House,10573,36,100,B000918
BROWN,George,100,CO,25,House,14803,4,200,B000919
BROWN,George,101,CA,60,House,10573,36,100,B000918
BROWN,George,101,CO,61.5,House,14803,4,200,B000919
BROWN,George,102,CA,83,House,10573,36,100,B000918
BROWN,George,103,CA,79.5,House,10573,42,100,B000918
BROWN,George,104,CA,81,House,10573,42,100,B000918
BROWN,George,105,CA,79,House,10573,42,100,B000918
BROWN,George,106,CA,50,House,10573,42,100,B000918
BROWN,Henry,107,SC,3.5,House,20137,1,200,B001235
BROWN,Henry,108,SC,5,House,20137,1,200,B001235
BROWN,Henry,109,SC,7,House,20137,1,200,B001235
BROWN,Henry,110,SC,6.5,House,20137,1,200,B001235
BROWN,Henry,111,SC,3.5,House,20137,1,200,B001235
BROWN,Sherrod,103,OH,84,House,29389,13,100,B000944
BROWN,Sherrod,104,OH,92.5,House,29389,13,100,B000944
BROWN,Sherrod,105,OH,94,House,29389,13,100,B000944
BROWN,Sherrod,106,OH,97,House,29389,13,100,B000944
BROWN,Sherrod,107,OH,94,House,29389,13,100,B000944
BROWN,Sherrod,108,OH,93,House,29389,13,100,B000944
BROWN,Sherrod,109,OH,100,House,29389,13,100,B000944
BROWN-WAITE,Virginia,108,FL,2.5,House,20313,5,200,B001247
BROWN-WAITE,Virginia,109,FL,14,House,20313,5,200,B001247
BROWN-WAITE,Virginia,110,FL,29,House,20313,5,200,B001247
BROWN-WAITE,Virginia,111,FL,23,House,20313,5,200,B001247
BROWNBACK,Sam,104,KS,27,House,29523,2,200,B000953
BROWNLEY,Julia,113,CA,93.5,House,21308,26,100,B001285
BROWNLEY,Julia,114,CA,100,House,21308,26,100,B001285
BROWNLEY,Julia,115,CA,100,House,21308,26,100,B001285
BROYHILL,James,92,NC,38,House,10574,10,200,B000966
BROYHILL,James,93,NC,37,House,10574,10,200,B000966
BROYHILL,James,94,NC,27,House,10574,10,200,B000966
BROYHILL,James,95,NC,37,House,10574,10,200,B000966
BROYHILL,James,96,NC,26,House,10574,10,200,B000966
BROYHILL,James,97,NC,25,House,10574,10,200,B000966
BROYHILL,James,98,NC,29,House,10574,10,200,B000966
BROYHILL,James,99,NC,0,House,10574,10,200,B000966
BROYHILL,Joel,92,VA,38,House,1154,10,200,B000967
BROYHILL,Joel,93,VA,14.5,House,1154,10,200,B000967
BRUCE,Terry,99,IL,86,House,15088,19,100,B000971
BRUCE,Terry,100,IL,50,House,15088,19,100,B000971
BRUCE,Terry,101,IL,84,House,15088,19,100,B000971
BRUCE,Terry,102,IL,34.5,House,15088,19,100,B000971
BRYANT,Ed,104,TN,0,House,29569,7,200,B000996
BRYANT,Ed,105,TN,10.5,House,29569,7,200,B000996
BRYANT,Ed,106,TN,3,House,29569,7,200,B000996
BRYANT,Ed,107,TN,0,House,29569,7,200,B000996
BRYANT,John,98,TX,50,House,15013,5,100,B000997
BRYANT,John,99,TX,86,House,15013,5,100,B000997
BRYANT,John,100,TX,25,House,15013,5,100,B000997
BRYANT,John,101,TX,52.5,House,15013,5,100,B000997
BRYANT,John,102,TX,76,House,15013,5,100,B000997
BRYANT,John,103,TX,85,House,15013,5,100,B000997
BRYANT,John,104,TX,73.5,House,15013,5,100,B000997
BUCHANAN,John,92,AL,62,House,10706,6,200,B001008
BUCHANAN,John,93,AL,43.5,House,10706,6,200,B001008
BUCHANAN,John,94,AL,47.5,House,10706,6,200,B001008
BUCHANAN,John,95,AL,50,House,10706,6,200,B001008
BUCHANAN,John,96,AL,35.5,House,10706,6,200,B001008
BUCHANAN,Vernon,110,FL,43.5,House,20709,13,200,B001260
BUCHANAN,Vernon,111,FL,29.5,House,20709,13,200,B001260
BUCHANAN,Vernon,112,FL,21.5,House,20709,13,200,B001260
BUCHANAN,Vernon,113,FL,4.5,House,20709,16,200,B001260
BUCHANAN,Vernon,114,FL,23,House,20709,16,200,B001260
BUCHANAN,Vernon,115,FL,9,House,20709,16,200,B001260
BUCK,Kenneth,114,CO,1.5,House,21510,4,200,B001297
BUCK,Kenneth,115,CO,6,House,21510,4,200,B001297
BUCSHON,Larry,112,IN,8.5,House,21132,8,200,B001275
BUCSHON,Larry,113,IN,3.5,House,21132,8,200,B001275
BUCSHON,Larry,114,IN,4,House,21132,8,200,B001275
BUCSHON,Larry,115,IN,6,House,21132,8,200,B001275
BUECHNER,John,100,MO,50,House,15405,2,200,B001036
BUECHNER,John,101,MO,56.5,House,15405,2,200,B001036
BUERKLE,Ann,112,NY,6,House,21158,25,200,B001276
BUNN,Jim,104,OR,11.5,House,29558,5,200,B001063
BUNNING,James,100,KY,0,House,15406,4,200,B001066
BUNNING,James,101,KY,17.5,House,15406,4,200,B001066
BUNNING,James,102,KY,4,House,15406,4,200,B001066
BUNNING,James,103,KY,16.5,House,15406,4,200,B001066
BUNNING,James,104,KY,7.5,House,15406,4,200,B001066
BUNNING,James,105,KY,7,House,15406,4,200,B001066
BURGENER,Clair,93,CA,20,House,14007,42,200,B001080
BURGENER,Clair,94,CA,13.5,House,14007,43,200,B001080
BURGENER,Clair,95,CA,23,House,14007,43,200,B001080
BURGENER,Clair,96,CA,23.5,House,14007,43,200,B001080
BURGENER,Clair,97,CA,7.5,House,14007,43,200,B001080
BURGESS,Michael,108,TX,2.5,House,20355,26,200,B001248
BURGESS,Michael,109,TX,4,House,20355,26,200,B001248
BURGESS,Michael,110,TX,0,House,20355,26,200,B001248
BURGESS,Michael,111,TX,0,House,20355,26,200,B001248
BURGESS,Michael,112,TX,7.5,House,20355,26,200,B001248
BURGESS,Michael,113,TX,3.5,House,20355,26,200,B001248
BURGESS,Michael,114,TX,1.5,House,20355,26,200,B001248
BURGESS,Michael,115,TX,0,House,20355,26,200,B001248
BURKE,J.,92,FL,54,House,11007,10,200,B001091
BURKE,J.,93,FL,28,House,11007,12,200,B001091
BURKE,J.,94,FL,24.5,House,11007,12,200,B001091
BURKE,J.,95,FL,27,House,11007,12,200,B001091
BURKE,James,92,MA,92,House,1265,11,100,B001092
BURKE,James,93,MA,61,House,1265,11,100,B001092
BURKE,James,94,MA,50,House,1265,11,100,B001092
BURKE,James,95,MA,50,House,1265,11,100,B001092
BURKE,Yvonne,93,CA,78,House,14008,37,100,B001102
BURKE,Yvonne,94,CA,82,House,14008,28,100,B001102
BURKE,Yvonne,95,CA,20,House,14008,28,100,B001102
BURLESON,Omar,92,TX,0,House,1282,17,100,B001111
BURLESON,Omar,93,TX,9,House,1282,17,100,B001111
BURLESON,Omar,94,TX,7,House,1282,17,100,B001111
BURLESON,Omar,95,TX,13,House,1282,17,100,B001111
BURLISON,Bill,92,MO,62,House,12004,10,100,B001113
BURLISON,Bill,93,MO,44,House,12004,10,100,B001113
BURLISON,Bill,94,MO,45.5,House,12004,10,100,B001113
BURLISON,Bill,95,MO,53,House,12004,10,100,B001113
BURLISON,Bill,96,MO,32,House,12004,10,100,B001113
BURNS,Max,108,GA,5,House,20320,12,200,B001249
BURR,Richard,104,NC,4,House,29548,5,200,B001135
BURR,Richard,105,NC,10.5,House,29548,5,200,B001135
BURR,Richard,106,NC,7,House,29548,5,200,B001135
BURR,Richard,107,NC,6.5,House,29548,5,200,B001135
BURR,Richard,108,NC,5,House,29548,5,200,B001135
BURTON,Danny,98,IN,29,House,15014,6,200,B001149
BURTON,Danny,99,IN,14,House,15014,6,200,B001149
BURTON,Danny,100,IN,0,House,15014,6,200,B001149
BURTON,Danny,101,IN,24,House,15014,6,200,B001149
BURTON,Danny,102,IN,6.5,House,15014,6,200,B001149
BURTON,Danny,103,IN,7,House,15014,6,200,B001149
BURTON,Danny,104,IN,0,House,15014,6,200,B001149
BURTON,Danny,105,IN,3,House,15014,6,200,B001149
BURTON,Danny,106,IN,0,House,15014,6,200,B001149
BURTON,Danny,107,IN,0,House,15014,6,200,B001149
BURTON,Danny,108,IN,5,House,15014,5,200,B001149
BURTON,Danny,109,IN,0,House,15014,5,200,B001149
BURTON,Danny,110,IN,2.5,House,15014,5,200,B001149
BURTON,Danny,111,IN,0,House,15014,5,200,B001149
BURTON,Danny,112,IN,6,House,15014,5,200,B001149
BURTON,John,93,CA,100,House,14076,6,100,B001153
BURTON,John,94,CA,86,House,14076,5,100,B001153
BURTON,John,95,CA,77,House,14076,5,100,B001153
BURTON,John,96,CA,85,House,14076,5,100,B001153
BURTON,John,97,CA,50,House,14076,5,100,B001153
BURTON,Phillip,92,CA,85,House,10577,5,100,B001156
BURTON,Phillip,93,CA,86,House,10577,5,100,B001156
BURTON,Phillip,94,CA,83.5,House,10577,6,100,B001156
BURTON,Phillip,95,CA,80,House,10577,6,100,B001156
BURTON,Phillip,96,CA,88,House,10577,6,100,B001156
BURTON,Phillip,97,CA,75,House,10577,6,100,B001156
BURTON,Sala,98,CA,71,House,15080,5,100,B001158
BURTON,Sala,99,CA,71,House,15080,5,100,B001158
BUSTAMANTE,Albert,99,TX,43,House,15089,23,100,B001172
BUSTAMANTE,Albert,100,TX,50,House,15089,23,100,B001172
BUSTAMANTE,Albert,101,TX,40,House,15089,23,100,B001172
BUSTAMANTE,Albert,102,TX,46.5,House,15089,23,100,B001172
BUSTOS,Cheri,113,IL,79.5,House,21329,17,100,B001286
BUSTOS,Cheri,114,IL,90.5,House,21329,17,100,B001286
BUSTOS,Cheri,115,IL,94,House,21329,17,100,B001286
BUTLER,Manley,93,VA,8.5,House,13055,6,200,B001182
BUTLER,Manley,94,VA,21,House,13055,6,200,B001182
BUTLER,Manley,95,VA,10,House,13055,6,200,B001182
BUTLER,Manley,96,VA,15.5,House,13055,6,200,B001182
BUTLER,Manley,97,VA,14.5,House,13055,6,200,B001182
BUTTERFIELD,George,109,NC,82,House,20340,1,100,B001251
BUTTERFIELD,George,110,NC,81,House,20340,1,100,B001251
BUTTERFIELD,George,111,NC,96.5,House,20340,1,100,B001251
BUTTERFIELD,George,112,NC,91.5,House,20340,1,100,B001251
BUTTERFIELD,George,113,NC,88.5,House,20340,1,100,B001251
BUTTERFIELD,George,114,NC,90,House,20340,1,100,B001251
BUTTERFIELD,George,115,NC,91,House,20340,1,100,B001251
BUYER,Stephen,103,IN,16,House,29350,5,200,B001203
BUYER,Stephen,104,IN,15.5,House,29350,5,200,B001203
BUYER,Stephen,105,IN,7,House,29350,5,200,B001203
BUYER,Stephen,106,IN,3,House,29350,5,200,B001203
BUYER,Stephen,107,IN,0,House,29350,5,200,B001203
BUYER,Stephen,108,IN,7,House,29350,4,200,B001203
BUYER,Stephen,109,IN,0,House,29350,4,200,B001203
BUYER,Stephen,110,IN,10,House,29350,4,200,B001203
BUYER,Stephen,111,IN,3.5,House,29350,4,200,B001203
BYRNE,Bradley,113,AL,0,House,21376,1,200,B001289
BYRNE,Bradley,114,AL,0,House,21376,1,200,B001289
BYRNE,Bradley,115,AL,0,House,21376,1,200,B001289
BYRNE,James,92,PA,54,House,1368,3,100,B001212
BYRNE,Leslie,103,VA,92.5,House,39309,11,100,B001213
BYRNES,John,92,WI,15,House,1371,8,200,B001216
BYRON,Beverly,96,MD,53,House,14608,6,100,B001220
BYRON,Beverly,97,MD,28,House,14608,6,100,B001220
BYRON,Beverly,98,MD,33,House,14608,6,100,B001220
BYRON,Beverly,99,MD,43,House,14608,6,100,B001220
BYRON,Beverly,100,MD,50,House,14608,6,100,B001220
BYRON,Beverly,101,MD,50,House,14608,6,100,B001220
BYRON,Beverly,102,MD,28.5,House,14608,6,100,B001220
BYRON,Goodloe,92,MD,15,House,13008,6,100,B001221
BYRON,Goodloe,93,MD,17,House,13008,6,100,B001221
BYRON,Goodloe,94,MD,43,House,13008,6,100,B001221
BYRON,Goodloe,95,MD,63,House,13008,6,100,B001221
CABELL,Earle,92,TX,15,House,10707,5,100,C000002
CAFFERY,Patrick,92,LA,23,House,12005,3,100,C000017
CALLAHAN,Herbert,99,AL,0,House,15090,1,200,C000052
CALLAHAN,Herbert,100,AL,0,House,15090,1,200,C000052
CALLAHAN,Herbert,101,AL,17.5,House,15090,1,200,C000052
CALLAHAN,Herbert,102,AL,0,House,15090,1,200,C000052
CALLAHAN,Herbert,103,AL,4.5,House,15090,1,200,C000052
CALLAHAN,Herbert,104,AL,4,House,15090,1,200,C000052
CALLAHAN,Herbert,105,AL,7,House,15090,1,200,C000052
CALLAHAN,Herbert,106,AL,3.5,House,15090,1,200,C000052
CALLAHAN,Herbert,107,AL,0,House,15090,1,200,C000052
CALVERT,Ken,103,CA,17,House,29323,43,200,C000059
CALVERT,Ken,104,CA,4,House,29323,43,200,C000059
CALVERT,Ken,105,CA,13.5,House,29323,43,200,C000059
CALVERT,Ken,106,CA,3.5,House,29323,43,200,C000059
CALVERT,Ken,107,CA,12.5,House,29323,43,200,C000059
CALVERT,Ken,108,CA,7,House,29323,44,200,C000059
CALVERT,Ken,109,CA,9.5,House,29323,44,200,C000059
CALVERT,Ken,110,CA,4,House,29323,44,200,C000059
CALVERT,Ken,111,CA,7,House,29323,44,200,C000059
CALVERT,Ken,112,CA,6,House,29323,44,200,C000059
CALVERT,Ken,113,CA,1.5,House,29323,42,200,C000059
CALVERT,Ken,114,CA,4,House,29323,42,200,C000059
CALVERT,Ken,115,CA,6,House,29323,42,200,C000059
CAMP,David,102,MI,14,House,29124,10,200,C000071
CAMP,David,103,MI,14,House,29124,4,200,C000071
CAMP,David,104,MI,23,House,29124,4,200,C000071
CAMP,David,105,MI,18,House,29124,4,200,C000071
CAMP,David,106,MI,3.5,House,29124,4,200,C000071
CAMP,David,107,MI,7,House,29124,4,200,C000071
CAMP,David,108,MI,2.5,House,29124,4,200,C000071
CAMP,David,109,MI,7,House,29124,4,200,C000071
CAMP,David,110,MI,0,House,29124,4,200,C000071
CAMP,David,111,MI,10.5,House,29124,4,200,C000071
CAMP,David,112,MI,10,House,29124,4,200,C000071
CAMP,David,113,MI,5,House,29124,4,200,C000071
CAMP,John,92,OK,15,House,12006,6,200,C000073
CAMP,John,93,OK,17,House,12006,6,200,C000073
CAMPBELL,Ben,100,CO,50,House,15407,3,100,C000077
CAMPBELL,Ben,101,CO,26.5,House,15407,3,100,C000077
CAMPBELL,Ben,102,CO,41,House,15407,3,100,C000077
CAMPBELL,Carroll,96,SC,28,House,14609,4,200,C000079
CAMPBELL,Carroll,97,SC,17.5,House,14609,4,200,C000079
CAMPBELL,Carroll,98,SC,29,House,14609,4,200,C000079
CAMPBELL,Carroll,99,SC,0,House,14609,4,200,C000079
CAMPBELL,John,109,CA,12.5,House,20539,48,200,C001064
CAMPBELL,John,110,CA,10,House,20539,48,200,C001064
CAMPBELL,John,111,CA,0,House,20539,48,200,C001064
CAMPBELL,John,112,CA,11,House,20539,48,200,C001064
CAMPBELL,John,113,CA,0,House,20539,45,200,C001064
CAMPBELL,Thomas,101,CA,100,House,15600,12,200,C000100
CAMPBELL,Thomas,102,CA,56.5,House,15600,12,200,C000100
CAMPBELL,Thomas,104,CA,85,House,15600,15,200,C000100
CAMPBELL,Thomas,105,CA,54.5,House,15600,15,200,C000100
CAMPBELL,Thomas,106,CA,35,House,15600,15,200,C000100
CANADY,Charles,103,FL,16.5,House,29332,12,200,C000107
CANADY,Charles,104,FL,7.5,House,29332,12,200,C000107
CANADY,Charles,105,FL,14,House,29332,12,200,C000107
CANADY,Charles,106,FL,6.5,House,29332,12,200,C000107
CANNON,Christopher,105,UT,10.5,House,29766,3,200,C000116
CANNON,Christopher,106,UT,3,House,29766,3,200,C000116
CANNON,Christopher,107,UT,10,House,29766,3,200,C000116
CANNON,Christopher,108,UT,2.5,House,29766,3,200,C000116
CANNON,Christopher,109,UT,0,House,29766,3,200,C000116
CANNON,Christopher,110,UT,5,House,29766,3,200,C000116
CANSECO,Francisco,112,TX,7,House,21183,23,200,C001082
CANTOR,Eric,107,VA,0,House,20144,7,200,C001046
CANTOR,Eric,108,VA,0,House,20144,7,200,C001046
CANTOR,Eric,109,VA,7,House,20144,7,200,C001046
CANTOR,Eric,110,VA,6.5,House,20144,7,200,C001046
CANTOR,Eric,111,VA,0,House,20144,7,200,C001046
CANTOR,Eric,112,VA,7,House,20144,7,200,C001046
CANTOR,Eric,113,VA,2,House,20144,7,200,C001046
CANTWELL,Maria,103,WA,80,House,39310,1,100,C000127
CAO,Anh,111,LA,46.5,House,20917,2,200,C001079
CAPITO,Shelley,107,WV,46.5,House,20146,2,200,C001047
CAPITO,Shelley,108,WV,21.5,House,20146,2,200,C001047
CAPITO,Shelley,109,WV,22,House,20146,2,200,C001047
CAPITO,Shelley,110,WV,29,House,20146,2,200,C001047
CAPITO,Shelley,111,WV,34.5,House,20146,2,200,C001047
CAPITO,Shelley,112,WV,13,House,20146,2,200,C001047
CAPITO,Shelley,113,WV,5,House,20146,2,200,C001047
CAPPS,Lois,105,CA,83,House,29774,22,100,C001036
CAPPS,Lois,106,CA,87,House,29774,22,100,C001036
CAPPS,Lois,107,CA,96.5,House,29774,22,100,C001036
CAPPS,Lois,108,CA,100,House,29774,23,100,C001036
CAPPS,Lois,109,CA,97,House,29774,23,100,C001036
CAPPS,Lois,110,CA,97.5,House,29774,23,100,C001036
CAPPS,Lois,111,CA,100,House,29774,23,100,C001036
CAPPS,Lois,112,CA,97,House,29774,23,100,C001036
CAPPS,Lois,113,CA,95,House,29774,24,100,C001036
CAPPS,Lois,114,CA,95.5,House,29774,24,100,C001036
CAPPS,Walter,105,CA,100,House,29706,22,100,C000134
CAPUANO,Michael,106,MA,96.5,House,29919,8,100,C001037
CAPUANO,Michael,107,MA,96.5,House,29919,8,100,C001037
CAPUANO,Michael,108,MA,90.5,House,29919,8,100,C001037
CAPUANO,Michael,109,MA,97,House,29919,8,100,C001037
CAPUANO,Michael,110,MA,97.5,House,29919,8,100,C001037
CAPUANO,Michael,111,MA,96.5,House,29919,8,100,C001037
CAPUANO,Michael,112,MA,94,House,29919,8,100,C001037
CAPUANO,Michael,113,MA,96.5,House,29919,7,100,C001037
CAPUANO,Michael,114,MA,98.5,House,29919,7,100,C001037
CAPUANO,Michael,115,MA,100,House,29919,7,100,C001037
CAPUTO,Bruce,95,NY,20,House,14408,23,200,C000137
CARBAJAL,Salud,115,CA,100,House,21709,24,100,C001112
CARDIN,Benjamin,100,MD,75,House,15408,3,100,C000141
CARDIN,Benjamin,101,MD,79,House,15408,3,100,C000141
CARDIN,Benjamin,102,MD,71.5,House,15408,3,100,C000141
CARDIN,Benjamin,103,MD,91.5,House,15408,3,100,C000141
CARDIN,Benjamin,104,MD,100,House,15408,3,100,C000141
CARDIN,Benjamin,105,MD,79,House,15408,3,100,C000141
CARDIN,Benjamin,106,MD,90.5,House,15408,3,100,C000141
CARDIN,Benjamin,107,MD,90.5,House,15408,3,100,C000141
CARDIN,Benjamin,108,MD,100,House,15408,3,100,C000141
CARDIN,Benjamin,109,MD,97,House,15408,3,100,C000141
CARDOZA,Dennis,108,CA,67,House,20306,18,100,C001050
CARDOZA,Dennis,109,CA,59.5,House,20306,18,100,C001050
CARDOZA,Dennis,110,CA,78.5,House,20306,18,100,C001050
CARDOZA,Dennis,111,CA,93,House,20306,18,100,C001050
CARDOZA,Dennis,112,CA,41.5,House,20306,18,100,C001050
CAREY,Hugh,92,NY,38,House,10508,15,100,C000143
CAREY,Hugh,93,NY,50.5,House,10508,15,100,C000143
CARLSON,Cliffard,92,IL,14,House,13054,15,200,C000153
CARMAN,Gregory,97,NY,34,House,14804,3,200,C000158
CARNAHAN,Russ,109,MO,94.5,House,20516,3,100,C001060
CARNAHAN,Russ,110,MO,91,House,20516,3,100,C001060
CARNAHAN,Russ,111,MO,95,House,20516,3,100,C001060
CARNAHAN,Russ,112,MO,92.5,House,20516,3,100,C001060
CARNEY,Charles,92,OH,92,House,12044,19,100,C000164
CARNEY,Charles,93,OH,75,House,12044,19,100,C000164
CARNEY,Charles,94,OH,61,House,12044,19,100,C000164
CARNEY,Charles,95,OH,47,House,12044,19,100,C000164
CARNEY,Chris,110,PA,82.5,House,20746,10,100,C001065
CARNEY,Chris,111,PA,74.5,House,20746,10,100,C001065
CARNEY,John,112,DE,94,House,21113,1,100,C001083
CARNEY,John,113,DE,85,House,21113,1,100,C001083
CARNEY,John,114,DE,93,House,21113,1,100,C001083
CARNEY,William,96,NY,19.5,House,14610,1,200,C000165
CARNEY,William,97,NY,20,House,14610,1,200,C000165
CARNEY,William,98,NY,29,House,14610,1,200,C000165
CARNEY,William,99,NY,43,House,14610,1,200,C000165
CARPER,Thomas,98,DE,67,House,15015,1,100,C000174
CARPER,Thomas,99,DE,100,House,15015,1,100,C000174
CARPER,Thomas,100,DE,75,House,15015,1,100,C000174
CARPER,Thomas,101,DE,62.5,House,15015,1,100,C000174
CARPER,Thomas,102,DE,62.5,House,15015,1,100,C000174
CARR,Milton,94,MI,84.5,House,14210,6,100,C000178
CARR,Milton,95,MI,97,House,14210,6,100,C000178
CARR,Milton,96,MI,77,House,14210,6,100,C000178
CARR,Milton,98,MI,67,House,14210,6,100,C000178
CARR,Milton,99,MI,57,House,14210,6,100,C000178
CARR,Milton,100,MI,25,House,14210,6,100,C000178
CARR,Milton,101,MI,61.5,House,14210,6,100,C000178
CARR,Milton,102,MI,35.5,House,14210,6,100,C000178
CARR,Milton,103,MI,55,House,14210,8,100,C000178
CARSON,Andre,110,IN,91,House,20757,7,100,C001072
CARSON,Andre,111,IN,100,House,20757,7,100,C001072
CARSON,Andre,112,IN,86,House,20757,7,100,C001072
CARSON,Andre,113,IN,93.5,House,20757,7,100,C001072
CARSON,Andre,114,IN,95.5,House,20757,7,100,C001072
CARSON,Andre,115,IN,91,House,20757,7,100,C001072
CARSON,Brad,107,OK,33.5,House,20132,2,100,C001044
CARSON,Brad,108,OK,40.5,House,20132,2,100,C001044
CARSON,Julia,105,IN,84.5,House,29720,10,100,C000191
CARSON,Julia,106,IN,83.5,House,29720,10,100,C000191
CARSON,Julia,107,IN,90.5,House,29720,10,100,C000191
CARSON,Julia,108,IN,79.5,House,29720,7,100,C000191
CARSON,Julia,109,IN,94.5,House,29720,7,100,C000191
CARSON,Julia,110,IN,70,House,29720,7,100,C000191
CARTER,Buddy,114,GA,0,House,21513,1,200,C001103
CARTER,Buddy,115,GA,0,House,21513,1,200,C001103
CARTER,John,108,TX,2.5,House,20356,31,200,C001051
CARTER,John,109,TX,0,House,20356,31,200,C001051
CARTER,John,110,TX,0,House,20356,31,200,C001051
CARTER,John,111,TX,5,House,20356,31,200,C001051
CARTER,John,112,TX,10,House,20356,31,200,C001051
CARTER,John,113,TX,8,House,20356,31,200,C001051
CARTER,John,114,TX,0,House,20356,31,200,C001051
CARTER,John,115,TX,0,House,20356,31,200,C001051
CARTER,Tim,92,KY,31,House,10710,5,200,C000201
CARTER,Tim,93,KY,27.5,House,10710,5,200,C000201
CARTER,Tim,94,KY,23,House,10710,5,200,C000201
CARTER,Tim,95,KY,37,House,10710,5,200,C000201
CARTER,Tim,96,KY,28.5,House,10710,5,200,C000201
CARTWRIGHT,Matt,113,PA,96.5,House,21358,17,100,C001090
CARTWRIGHT,Matt,114,PA,97,House,21358,17,100,C001090
CARTWRIGHT,Matt,115,PA,97,House,21358,17,100,C001090
CASE,Ed,108,HI,95,House,20322,2,100,C001055
CASE,Ed,109,HI,94.5,House,20322,2,100,C001055
CASEY,Robert,92,TX,15,House,1577,22,100,C000228
CASEY,Robert,93,TX,20,House,1577,22,100,C000228
CASEY,Robert,94,TX,19,House,1577,22,100,C000228
CASSIDY,Bill,111,LA,30.5,House,20919,6,200,C001075
CASSIDY,Bill,112,LA,8.5,House,20919,6,200,C001075
CASSIDY,Bill,113,LA,0,House,20919,6,200,C001075
CASTLE,Michael,103,DE,36,House,29327,1,200,C000243
CASTLE,Michael,104,DE,61.5,House,29327,1,200,C000243
CASTLE,Michael,105,DE,75,House,29327,1,200,C000243
CASTLE,Michael,106,DE,73,House,29327,1,200,C000243
CASTLE,Michael,107,DE,58.5,House,29327,1,200,C000243
CASTLE,Michael,108,DE,71.5,House,29327,1,200,C000243
CASTLE,Michael,109,DE,75,House,29327,1,200,C000243
CASTLE,Michael,110,DE,82,House,29327,1,200,C000243
CASTLE,Michael,111,DE,63.5,House,29327,1,200,C000243
CASTOR,Kathy,110,FL,90,House,20708,11,100,C001066
CASTOR,Kathy,111,FL,100,House,20708,11,100,C001066
CASTOR,Kathy,112,FL,94,House,20708,11,100,C001066
CASTOR,Kathy,113,FL,90,House,20708,14,100,C001066
CASTOR,Kathy,114,FL,95.5,House,20708,14,100,C001066
CASTOR,Kathy,115,FL,86,House,20708,14,100,C001066
CASTRO,Joaquin,113,TX,93.5,House,21362,20,100,C001091
CASTRO,Joaquin,114,TX,94.5,House,21362,20,100,C001091
CASTRO,Joaquin,115,TX,100,House,21362,20,100,C001091
CAVANAUGH,John,95,NE,73,House,14409,2,100,C000261
CAVANAUGH,John,96,NE,63.5,House,14409,2,100,C000261
CAZAYOUX,Donald,110,LA,50,House,20760,6,100,C001073
CEDERBERG,Elford,92,MI,15,House,1610,10,200,C000263
CEDERBERG,Elford,93,MI,14.5,House,1610,10,200,C000263
CEDERBERG,Elford,94,MI,15.5,House,1610,10,200,C000263
CEDERBERG,Elford,95,MI,23,House,1610,10,200,C000263
CELLER,Emanuel,92,NY,46,House,1611,10,100,C000264
CHABOT,Steve,104,OH,27,House,29550,1,200,C000266
CHABOT,Steve,105,OH,38,House,29550,1,200,C000266
